 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.70000000D+02    0.15000000D-01    0.00000000D+00
  0.00000000D+00    0.17500000D-01    0.00000000D+00
  0.10000000D+01    0.17500000D-01   -0.11419505D+00
  0.20000000D+01    0.17500000D-01    0.13430069D+00
  0.30000000D+01    0.17500000D-01   -0.18166157D+00
  0.40000000D+01    0.17500000D-01    0.11675723D+00
  0.50000000D+01    0.17500000D-01    0.76218195D-01
  0.60000000D+01    0.17500000D-01   -0.21914576D+00
  0.70000000D+01    0.17500000D-01   -0.15830174D+00
  0.80000000D+01    0.17500000D-01    0.47984334D+00
  0.90000000D+01    0.17500000D-01    0.17724853D+01
  0.10000000D+02    0.17500000D-01    0.32286074D+01
  0.11000000D+02    0.17500000D-01    0.53194222D+01
  0.12000000D+02    0.17500000D-01    0.67659557D+01
  0.13000000D+02    0.17500000D-01    0.93762746D+01
  0.14000000D+02    0.17500000D-01    0.10770294D+02
  0.15000000D+02    0.17500000D-01    0.12851048D+02
  0.16000000D+02    0.17500000D-01    0.15433728D+02
  0.17000000D+02    0.17500000D-01    0.17329674D+02
  0.18000000D+02    0.17500000D-01    0.18009322D+02
  0.19000000D+02    0.17500000D-01    0.17525183D+02
  0.20000000D+02    0.17500000D-01    0.16396765D+02
  0.21000000D+02    0.17500000D-01    0.14633649D+02
  0.22000000D+02    0.17500000D-01    0.13034026D+02
  0.23000000D+02    0.17500000D-01    0.10779871D+02
  0.24000000D+02    0.17500000D-01    0.91031134D+01
  0.25000000D+02    0.17500000D-01    0.70698920D+01
  0.26000000D+02    0.17500000D-01    0.47824929D+01
  0.27000000D+02    0.17500000D-01    0.28325039D+01
  0.28000000D+02    0.17500000D-01    0.15003436D+01
  0.29000000D+02    0.17500000D-01    0.72566287D+00
  0.30000000D+02    0.17500000D-01    0.32593837D+00
  0.31000000D+02    0.17500000D-01    0.13775118D+00
  0.32000000D+02    0.17500000D-01    0.55338542D-01
  0.33000000D+02    0.17500000D-01    0.21299803D-01
  0.34000000D+02    0.17500000D-01    0.79042092D-02
  0.35000000D+02    0.17500000D-01    0.28421894D-02
  0.36000000D+02    0.17500000D-01    0.99431622D-03
  0.37000000D+02    0.17500000D-01    0.33956418D-03
  0.38000000D+02    0.17500000D-01    0.11351355D-03
  0.39000000D+02    0.17500000D-01    0.37231494D-04
  0.40000000D+02    0.17500000D-01    0.12005042D-04
  0.41000000D+02    0.17500000D-01    0.38118503D-05
  0.42000000D+02    0.17500000D-01    0.11935854D-05
  0.43000000D+02    0.17500000D-01    0.36902804D-06
  0.44000000D+02    0.17500000D-01    0.11277856D-06
  0.45000000D+02    0.17500000D-01    0.34101220D-07
  0.46000000D+02    0.17500000D-01    0.10210693D-07
  0.47000000D+02    0.17500000D-01    0.30297481D-08
  0.48000000D+02    0.17500000D-01    0.89148163D-09
  0.49000000D+02    0.17500000D-01    0.26027399D-09
  0.50000000D+02    0.17500000D-01    0.75438519D-10
  0.51000000D+02    0.17500000D-01    0.21717418D-10
  0.52000000D+02    0.17500000D-01    0.62124723D-11
  0.53000000D+02    0.17500000D-01    0.17665790D-11
  0.54000000D+02    0.17500000D-01    0.49953929D-12
  0.55000000D+02    0.17500000D-01    0.14051292D-12
  0.56000000D+02    0.17500000D-01    0.39328085D-13
  0.57000000D+02    0.17500000D-01    0.10955911D-13
  0.58000000D+02    0.17500000D-01    0.30385262D-14
  0.59000000D+02    0.17500000D-01    0.83916473D-15
  0.60000000D+02    0.17500000D-01    0.23083120D-15
  0.61000000D+02    0.17500000D-01    0.63254465D-16
  0.62000000D+02    0.17500000D-01    0.17270993D-16
  0.63000000D+02    0.17500000D-01    0.46994522D-17
  0.64000000D+02    0.17500000D-01    0.12745302D-17
  0.65000000D+02    0.17500000D-01    0.34458110D-18
  0.66000000D+02    0.17500000D-01    0.92879084D-19
  0.67000000D+02    0.17500000D-01    0.24973329D-19
  0.68000000D+02    0.17500000D-01    0.66577783D-20
  0.69000000D+02    0.17500000D-01    0.19157527D-20
  0.70000000D+02    0.17500000D-01    0.00000000D+00
  0.00000000D+00    0.20000000D-01    0.00000000D+00
  0.10000000D+01    0.20000000D-01   -0.14843622D+00
  0.20000000D+01    0.20000000D-01    0.13696467D+00
  0.30000000D+01    0.20000000D-01   -0.15909210D+00
  0.40000000D+01    0.20000000D-01    0.46686808D-01
  0.50000000D+01    0.20000000D-01    0.12118959D+00
  0.60000000D+01    0.20000000D-01   -0.13319877D+00
  0.70000000D+01    0.20000000D-01   -0.22259838D+00
  0.80000000D+01    0.20000000D-01    0.12398779D+00
  0.90000000D+01    0.20000000D-01    0.12008238D+01
  0.10000000D+02    0.20000000D-01    0.24106339D+01
  0.11000000D+02    0.20000000D-01    0.44727179D+01
  0.12000000D+02    0.20000000D-01    0.57974511D+01
  0.13000000D+02    0.20000000D-01    0.83467361D+01
  0.14000000D+02    0.20000000D-01    0.99156048D+01
  0.15000000D+02    0.20000000D-01    0.11765494D+02
  0.16000000D+02    0.20000000D-01    0.14257820D+02
  0.17000000D+02    0.20000000D-01    0.16469125D+02
  0.18000000D+02    0.20000000D-01    0.17700015D+02
  0.19000000D+02    0.20000000D-01    0.17706352D+02
  0.20000000D+02    0.20000000D-01    0.16975341D+02
  0.21000000D+02    0.20000000D-01    0.15392046D+02
  0.22000000D+02    0.20000000D-01    0.13941754D+02
  0.23000000D+02    0.20000000D-01    0.11761134D+02
  0.24000000D+02    0.20000000D-01    0.10016701D+02
  0.25000000D+02    0.20000000D-01    0.81067843D+01
  0.26000000D+02    0.20000000D-01    0.58691317D+01
  0.27000000D+02    0.20000000D-01    0.37602289D+01
  0.28000000D+02    0.20000000D-01    0.21582319D+01
  0.29000000D+02    0.20000000D-01    0.11286756D+01
  0.30000000D+02    0.20000000D-01    0.54618099D+00
  0.31000000D+02    0.20000000D-01    0.24770513D+00
  0.32000000D+02    0.20000000D-01    0.10636522D+00
  0.33000000D+02    0.20000000D-01    0.43598416D-01
  0.34000000D+02    0.20000000D-01    0.17170767D-01
  0.35000000D+02    0.20000000D-01    0.65321826D-02
  0.36000000D+02    0.20000000D-01    0.24107946D-02
  0.37000000D+02    0.20000000D-01    0.86626923D-03
  0.38000000D+02    0.20000000D-01    0.30397436D-03
  0.39000000D+02    0.20000000D-01    0.10442597D-03
  0.40000000D+02    0.20000000D-01    0.35196476D-04
  0.41000000D+02    0.20000000D-01    0.11660231D-04
  0.42000000D+02    0.20000000D-01    0.38029543D-05
  0.43000000D+02    0.20000000D-01    0.12227548D-05
  0.44000000D+02    0.20000000D-01    0.38804741D-06
  0.45000000D+02    0.20000000D-01    0.12167938D-06
  0.46000000D+02    0.20000000D-01    0.37734792D-07
  0.47000000D+02    0.20000000D-01    0.11582979D-07
  0.48000000D+02    0.20000000D-01    0.35218701D-08
  0.49000000D+02    0.20000000D-01    0.10614245D-08
  0.50000000D+02    0.20000000D-01    0.31726807D-09
  0.51000000D+02    0.20000000D-01    0.94106286D-10
  0.52000000D+02    0.20000000D-01    0.27712601D-10
  0.53000000D+02    0.20000000D-01    0.81057709D-11
  0.54000000D+02    0.20000000D-01    0.23558336D-11
  0.55000000D+02    0.20000000D-01    0.68059365D-12
  0.56000000D+02    0.20000000D-01    0.19551067D-12
  0.57000000D+02    0.20000000D-01    0.55863308D-13
  0.58000000D+02    0.20000000D-01    0.15881082D-13
  0.59000000D+02    0.20000000D-01    0.44930864D-14
  0.60000000D+02    0.20000000D-01    0.12653950D-14
  0.61000000D+02    0.20000000D-01    0.35483115D-15
  0.62000000D+02    0.20000000D-01    0.99088264D-16
  0.63000000D+02    0.20000000D-01    0.27562066D-16
  0.64000000D+02    0.20000000D-01    0.76378079D-17
  0.65000000D+02    0.20000000D-01    0.21089555D-17
  0.66000000D+02    0.20000000D-01    0.58031032D-18
  0.67000000D+02    0.20000000D-01    0.15923056D-18
  0.68000000D+02    0.20000000D-01    0.43281393D-19
  0.69000000D+02    0.20000000D-01    0.12736101D-19
  0.70000000D+02    0.20000000D-01    0.00000000D+00
  0.00000000D+00    0.22500000D-01    0.00000000D+00
  0.10000000D+01    0.22500000D-01   -0.17923310D+00
  0.20000000D+01    0.22500000D-01    0.12318751D+00
  0.30000000D+01    0.22500000D-01   -0.12412448D+00
  0.40000000D+01    0.22500000D-01   -0.16682966D-01
  0.50000000D+01    0.22500000D-01    0.12935461D+00
  0.60000000D+01    0.22500000D-01   -0.49343066D-01
  0.70000000D+01    0.22500000D-01   -0.20606818D+00
  0.80000000D+01    0.22500000D-01   -0.11546384D+00
  0.90000000D+01    0.22500000D-01    0.75173835D+00
  0.10000000D+02    0.22500000D-01    0.16808780D+01
  0.11000000D+02    0.22500000D-01    0.36707616D+01
  0.12000000D+02    0.22500000D-01    0.48887033D+01
  0.13000000D+02    0.22500000D-01    0.73057529D+01
  0.14000000D+02    0.22500000D-01    0.90526365D+01
  0.15000000D+02    0.22500000D-01    0.10757626D+02
  0.16000000D+02    0.22500000D-01    0.13084107D+02
  0.17000000D+02    0.22500000D-01    0.15452480D+02
  0.18000000D+02    0.22500000D-01    0.17150689D+02
  0.19000000D+02    0.22500000D-01    0.17649786D+02
  0.20000000D+02    0.22500000D-01    0.17376951D+02
  0.21000000D+02    0.22500000D-01    0.16043348D+02
  0.22000000D+02    0.22500000D-01    0.14771744D+02
  0.23000000D+02    0.22500000D-01    0.12723386D+02
  0.24000000D+02    0.22500000D-01    0.10922736D+02
  0.25000000D+02    0.22500000D-01    0.90992453D+01
  0.26000000D+02    0.22500000D-01    0.69528918D+01
  0.27000000D+02    0.22500000D-01    0.47642051D+01
  0.28000000D+02    0.22500000D-01    0.29369869D+01
  0.29000000D+02    0.22500000D-01    0.16491852D+01
  0.30000000D+02    0.22500000D-01    0.85494845D+00
  0.31000000D+02    0.22500000D-01    0.41411539D+00
  0.32000000D+02    0.22500000D-01    0.18930738D+00
  0.33000000D+02    0.22500000D-01    0.82346732D-01
  0.34000000D+02    0.22500000D-01    0.34314121D-01
  0.35000000D+02    0.22500000D-01    0.13773318D-01
  0.36000000D+02    0.22500000D-01    0.53495773D-02
  0.37000000D+02    0.22500000D-01    0.20181876D-02
  0.38000000D+02    0.22500000D-01    0.74190373D-03
  0.39000000D+02    0.22500000D-01    0.26647017D-03
  0.40000000D+02    0.22500000D-01    0.93726899D-04
  0.41000000D+02    0.22500000D-01    0.32348479D-04
  0.42000000D+02    0.22500000D-01    0.10973907D-04
  0.43000000D+02    0.22500000D-01    0.36646665D-05
  0.44000000D+02    0.22500000D-01    0.12062603D-05
  0.45000000D+02    0.22500000D-01    0.39181498D-06
  0.46000000D+02    0.22500000D-01    0.12571790D-06
  0.47000000D+02    0.22500000D-01    0.39882554D-07
  0.48000000D+02    0.22500000D-01    0.12519595D-07
  0.49000000D+02    0.22500000D-01    0.38916559D-08
  0.50000000D+02    0.22500000D-01    0.11986693D-08
  0.51000000D+02    0.22500000D-01    0.36605102D-09
  0.52000000D+02    0.22500000D-01    0.11089033D-09
  0.53000000D+02    0.22500000D-01    0.33340103D-10
  0.54000000D+02    0.22500000D-01    0.99530033D-11
  0.55000000D+02    0.22500000D-01    0.29514238D-11
  0.56000000D+02    0.22500000D-01    0.86968263D-12
  0.57000000D+02    0.22500000D-01    0.25473598D-12
  0.58000000D+02    0.22500000D-01    0.74191955D-13
  0.59000000D+02    0.22500000D-01    0.21492485D-13
  0.60000000D+02    0.22500000D-01    0.61943610D-14
  0.61000000D+02    0.22500000D-01    0.17766207D-14
  0.62000000D+02    0.22500000D-01    0.50720291D-15
  0.63000000D+02    0.22500000D-01    0.14416210D-15
  0.64000000D+02    0.22500000D-01    0.40802784D-16
  0.65000000D+02    0.22500000D-01    0.11502192D-16
  0.66000000D+02    0.22500000D-01    0.32298395D-17
  0.67000000D+02    0.22500000D-01    0.90407489D-18
  0.68000000D+02    0.22500000D-01    0.25046220D-18
  0.69000000D+02    0.22500000D-01    0.75351652D-19
  0.70000000D+02    0.22500000D-01    0.00000000D+00
  0.00000000D+00    0.25000000D-01    0.00000000D+00
  0.10000000D+01    0.25000000D-01   -0.20264035D+00
  0.20000000D+01    0.25000000D-01    0.93628995D-01
  0.30000000D+01    0.25000000D-01   -0.84406281D-01
  0.40000000D+01    0.25000000D-01   -0.65243820D-01
  0.50000000D+01    0.25000000D-01    0.10983713D+00
  0.60000000D+01    0.25000000D-01    0.12826098D-01
  0.70000000D+01    0.25000000D-01   -0.13883952D+00
  0.80000000D+01    0.25000000D-01   -0.25608854D+00
  0.90000000D+01    0.25000000D-01    0.42365925D+00
  0.10000000D+02    0.25000000D-01    0.10562279D+01
  0.11000000D+02    0.25000000D-01    0.29222599D+01
  0.12000000D+02    0.25000000D-01    0.40502346D+01
  0.13000000D+02    0.25000000D-01    0.62761350D+01
  0.14000000D+02    0.25000000D-01    0.81687061D+01
  0.15000000D+02    0.25000000D-01    0.98118563D+01
  0.16000000D+02    0.25000000D-01    0.11951786D+02
  0.17000000D+02    0.25000000D-01    0.14341137D+02
  0.18000000D+02    0.25000000D-01    0.16397160D+02
  0.19000000D+02    0.25000000D-01    0.17355250D+02
  0.20000000D+02    0.25000000D-01    0.17575303D+02
  0.21000000D+02    0.25000000D-01    0.16561842D+02
  0.22000000D+02    0.25000000D-01    0.15501325D+02
  0.23000000D+02    0.25000000D-01    0.13643520D+02
  0.24000000D+02    0.25000000D-01    0.11820788D+02
  0.25000000D+02    0.25000000D-01    0.10051311D+02
  0.26000000D+02    0.25000000D-01    0.80125259D+01
  0.27000000D+02    0.25000000D-01    0.58127744D+01
  0.28000000D+02    0.25000000D-01    0.38182488D+01
  0.29000000D+02    0.25000000D-01    0.22877269D+01
  0.30000000D+02    0.25000000D-01    0.12640822D+01
  0.31000000D+02    0.25000000D-01    0.65119191D+00
  0.32000000D+02    0.25000000D-01    0.31577610D+00
  0.33000000D+02    0.25000000D-01    0.14531706D+00
  0.34000000D+02    0.25000000D-01    0.63894765D-01
  0.35000000D+02    0.25000000D-01    0.26994486D-01
  0.36000000D+02    0.25000000D-01    0.11010095D-01
  0.37000000D+02    0.25000000D-01    0.43524151D-02
  0.38000000D+02    0.25000000D-01    0.16731853D-02
  0.39000000D+02    0.25000000D-01    0.62728879D-03
  0.40000000D+02    0.25000000D-01    0.22991083D-03
  0.41000000D+02    0.25000000D-01    0.82553053D-04
  0.42000000D+02    0.25000000D-01    0.29092537D-04
  0.43000000D+02    0.25000000D-01    0.10078533D-04
  0.44000000D+02    0.25000000D-01    0.34370706D-05
  0.45000000D+02    0.25000000D-01    0.11552919D-05
  0.46000000D+02    0.25000000D-01    0.38316274D-06
  0.47000000D+02    0.25000000D-01    0.12551256D-06
  0.48000000D+02    0.25000000D-01    0.40642732D-07
  0.49000000D+02    0.25000000D-01    0.13020007D-07
  0.50000000D+02    0.25000000D-01    0.41293276D-08
  0.51000000D+02    0.25000000D-01    0.12973738D-08
  0.52000000D+02    0.25000000D-01    0.40403658D-09
  0.53000000D+02    0.25000000D-01    0.12478878D-09
  0.54000000D+02    0.25000000D-01    0.38241872D-10
  0.55000000D+02    0.25000000D-01    0.11633307D-10
  0.56000000D+02    0.25000000D-01    0.35143385D-11
  0.57000000D+02    0.25000000D-01    0.10546834D-11
  0.58000000D+02    0.25000000D-01    0.31454871D-12
  0.59000000D+02    0.25000000D-01    0.93256414D-13
  0.60000000D+02    0.25000000D-01    0.27492995D-13
  0.61000000D+02    0.25000000D-01    0.80618779D-14
  0.62000000D+02    0.25000000D-01    0.23519663D-14
  0.63000000D+02    0.25000000D-01    0.68282435D-15
  0.64000000D+02    0.25000000D-01    0.19731730D-15
  0.65000000D+02    0.25000000D-01    0.56766276D-16
  0.66000000D+02    0.25000000D-01    0.16260966D-16
  0.67000000D+02    0.25000000D-01    0.46417711D-17
  0.68000000D+02    0.25000000D-01    0.13101808D-17
  0.69000000D+02    0.25000000D-01    0.40289684D-18
  0.70000000D+02    0.25000000D-01    0.00000000D+00
  0.00000000D+00    0.27500000D-01    0.00000000D+00
  0.10000000D+01    0.27500000D-01   -0.21554669D+00
  0.20000000D+01    0.27500000D-01    0.51625375D-01
  0.30000000D+01    0.27500000D-01   -0.47532211D-01
  0.40000000D+01    0.27500000D-01   -0.95870904D-01
  0.50000000D+01    0.27500000D-01    0.74976124D-01
  0.60000000D+01    0.27500000D-01    0.43573137D-01
  0.70000000D+01    0.27500000D-01   -0.48012033D-01
  0.80000000D+01    0.27500000D-01   -0.31973683D+00
  0.90000000D+01    0.27500000D-01    0.20658113D+00
  0.10000000D+02    0.27500000D-01    0.54857567D+00
  0.11000000D+02    0.27500000D-01    0.22371899D+01
  0.12000000D+02    0.27500000D-01    0.32888557D+01
  0.13000000D+02    0.27500000D-01    0.52827053D+01
  0.14000000D+02    0.27500000D-01    0.72625742D+01
  0.15000000D+02    0.27500000D-01    0.89072330D+01
  0.16000000D+02    0.27500000D-01    0.10881067D+02
  0.17000000D+02    0.27500000D-01    0.13190109D+02
  0.18000000D+02    0.27500000D-01    0.15485176D+02
  0.19000000D+02    0.27500000D-01    0.16838044D+02
  0.20000000D+02    0.27500000D-01    0.17554003D+02
  0.21000000D+02    0.27500000D-01    0.16923246D+02
  0.22000000D+02    0.27500000D-01    0.16108389D+02
  0.23000000D+02    0.27500000D-01    0.14494991D+02
  0.24000000D+02    0.27500000D-01    0.12702507D+02
  0.25000000D+02    0.27500000D-01    0.10968114D+02
  0.26000000D+02    0.27500000D-01    0.90352936D+01
  0.27000000D+02    0.27500000D-01    0.68770436D+01
  0.28000000D+02    0.27500000D-01    0.47782169D+01
  0.29000000D+02    0.27500000D-01    0.30371712D+01
  0.30000000D+02    0.27500000D-01    0.17804395D+01
  0.31000000D+02    0.27500000D-01    0.97174199D+00
  0.32000000D+02    0.27500000D-01    0.49823918D+00
  0.33000000D+02    0.27500000D-01    0.24188965D+00
  0.34000000D+02    0.27500000D-01    0.11194885D+00
  0.35000000D+02    0.27500000D-01    0.49673329D-01
  0.36000000D+02    0.27500000D-01    0.21233475D-01
  0.37000000D+02    0.27500000D-01    0.87798099D-02
  0.38000000D+02    0.27500000D-01    0.35238952D-02
  0.39000000D+02    0.27500000D-01    0.13769701D-02
  0.40000000D+02    0.27500000D-01    0.52516986D-03
  0.41000000D+02    0.27500000D-01    0.19593403D-03
  0.42000000D+02    0.27500000D-01    0.71645945D-04
  0.43000000D+02    0.27500000D-01    0.25720400D-04
  0.44000000D+02    0.27500000D-01    0.90784778D-05
  0.45000000D+02    0.27500000D-01    0.31547713D-05
  0.46000000D+02    0.27500000D-01    0.10805603D-05
  0.47000000D+02    0.27500000D-01    0.36518128D-06
  0.48000000D+02    0.27500000D-01    0.12188536D-06
  0.49000000D+02    0.27500000D-01    0.40210772D-07
  0.50000000D+02    0.27500000D-01    0.13122299D-07
  0.51000000D+02    0.27500000D-01    0.42388869D-08
  0.52000000D+02    0.27500000D-01    0.13562464D-08
  0.53000000D+02    0.27500000D-01    0.43004770D-09
  0.54000000D+02    0.27500000D-01    0.13521070D-09
  0.55000000D+02    0.27500000D-01    0.42172381D-10
  0.56000000D+02    0.27500000D-01    0.13054407D-10
  0.57000000D+02    0.27500000D-01    0.40121066D-11
  0.58000000D+02    0.27500000D-01    0.12247144D-11
  0.59000000D+02    0.27500000D-01    0.37144364D-12
  0.60000000D+02    0.27500000D-01    0.11196555D-12
  0.61000000D+02    0.27500000D-01    0.33553439D-13
  0.62000000D+02    0.27500000D-01    0.99993010D-14
  0.63000000D+02    0.27500000D-01    0.29641001D-14
  0.64000000D+02    0.27500000D-01    0.87419791D-15
  0.65000000D+02    0.27500000D-01    0.25657767D-15
  0.66000000D+02    0.27500000D-01    0.74952332D-16
  0.67000000D+02    0.27500000D-01    0.21812205D-16
